,TARGET,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,JOB
23350,0,Y,N,315000.0,-18214,-5210,Laborers
23351,0,Y,Y,135000.0,-10910,-1436,Security staff
23352,0,Y,Y,157500.0,-15021,-6879,High skill tech staff
23353,0,N,N,180000.0,-9762,-1223,Laborers
23354,0,Y,Y,180000.0,-11445,-3319,Sales staff
23355,0,N,N,247500.0,-14136,-7400,Managers
23356,0,N,Y,180000.0,-11020,-3578,Core staff
23357,0,N,N,135000.0,-10957,-1634,Low-skill Laborers
23358,0,N,N,90000.0,-9302,-1722,Drivers
23359,0,Y,Y,202500.0,-19906,-5982,Laborers
23360,0,N,Y,315000.0,-19686,-1131,Laborers
23361,0,N,Y,180000.0,-18767,-1842,Cleaning staff
23362,0,N,N,121500.0,-12338,-3283,Drivers
23363,0,Y,N,135000.0,-12523,-2482,Managers
23364,0,N,N,211500.0,-14636,-4690,Laborers
23365,0,Y,Y,360000.0,-18670,-5431,Managers
23366,0,Y,Y,315000.0,-16710,-3092,Managers
23367,0,N,Y,180000.0,-14534,-1054,High skill tech staff
23368,0,N,N,67500.0,-11154,-1892,Secretaries
23369,0,N,Y,225000.0,-23537,-4888,Medicine staff
23370,0,N,Y,126000.0,-15972,-1051,High skill tech staff
23371,0,N,Y,90000.0,-19551,-1927,Laborers
23372,0,Y,Y,900000.0,-18337,-1847,Managers
23373,0,N,Y,247500.0,-11984,-2043,Core staff
23374,0,N,Y,202500.0,-14614,-563,Laborers
23375,0,N,Y,67500.0,-13212,-888,Sales staff
23376,0,Y,N,99000.0,-14883,-5457,Cooking staff
23377,0,Y,N,121500.0,-14869,-6904,Laborers
23378,0,Y,Y,157500.0,-13049,-747,Laborers
23379,0,Y,Y,270000.0,-18225,-6690,Managers
23380,0,N,Y,103500.0,-22466,-12870,Managers
23381,0,Y,Y,157500.0,-22185,-347,Accountants
23382,0,N,N,270000.0,-15770,-5209,Sales staff
23383,0,N,Y,45000.0,-15951,-504,Sales staff
23384,0,Y,N,270000.0,-10569,-565,Sales staff
23385,0,Y,N,202500.0,-18671,-1174,Medicine staff
23386,0,Y,N,540000.0,-13234,-1753,Laborers
23387,0,N,N,157500.0,-17963,-197,Cleaning staff
23388,0,Y,N,225000.0,-10102,-551,Laborers
23389,0,N,Y,202500.0,-12196,-2218,Accountants
23390,0,N,N,135000.0,-15170,-7979,High skill tech staff
23391,0,Y,Y,157500.0,-10634,-102,IT staff
23392,0,Y,Y,225000.0,-15000,-1117,Managers
23393,0,N,N,81000.0,-12812,-3389,Core staff
23394,0,Y,N,135000.0,-12222,-195,Drivers
23395,0,Y,Y,225000.0,-9690,-1193,Core staff
23396,0,N,Y,225000.0,-10182,-2403,Sales staff
23397,0,N,Y,202500.0,-17822,-1730,Managers
23398,0,Y,Y,157500.0,-9862,-2135,Laborers
23399,0,N,Y,180000.0,-19500,-3189,Laborers
23400,0,N,Y,157500.0,-11221,-4244,Laborers
23401,0,Y,Y,126000.0,-14811,-2628,Laborers
23402,0,Y,N,225000.0,-12769,-4114,HR staff
23403,0,N,N,157500.0,-17237,-3000,Medicine staff
23404,0,Y,Y,315000.0,-8440,-1206,Sales staff
23405,0,N,N,90000.0,-11100,-1838,Low-skill Laborers
23406,0,Y,N,225000.0,-10502,-1878,Laborers
23407,0,Y,Y,270000.0,-12250,-857,Laborers
23408,0,N,Y,157500.0,-14510,-3805,Core staff
23409,0,Y,Y,135000.0,-11159,-856,Sales staff
23410,0,Y,N,225000.0,-12239,-2600,Managers
23411,0,N,N,405000.0,-17754,-2593,Managers
23412,0,Y,Y,315000.0,-21871,-979,Drivers
23413,0,Y,Y,153000.0,-18861,-1480,Drivers
23414,0,N,N,112500.0,-14667,-1048,Accountants
23415,0,N,Y,315000.0,-11206,-2514,Core staff
23416,0,Y,Y,135000.0,-16969,-703,Drivers
23417,0,N,Y,135000.0,-16609,-186,Laborers
23418,0,Y,Y,157500.0,-9800,-2109,Medicine staff
23419,0,N,N,202500.0,-17696,-412,Laborers
23420,0,N,Y,225000.0,-10530,-2328,Laborers
23421,0,Y,Y,247500.0,-10952,-3577,Laborers
23422,0,N,Y,157500.0,-12289,-1812,Core staff
23423,0,Y,N,292500.0,-19939,-6298,Managers
23424,0,Y,Y,225000.0,-18110,-2074,Managers
23425,0,N,Y,112500.0,-11543,-979,Sales staff
23426,0,N,Y,225000.0,-19252,-2057,Sales staff
23427,0,N,N,247500.0,-14136,-7400,Managers
23428,0,Y,N,180000.0,-11043,-2087,Drivers
23429,0,Y,Y,225000.0,-11378,-867,Drivers
23430,0,N,Y,94500.0,-12102,-1873,Laborers
23431,0,N,Y,270000.0,-14638,-5891,Laborers
23432,0,N,N,180000.0,-9930,-2324,Laborers
23433,0,N,Y,270000.0,-16896,-248,Laborers
23434,0,N,N,112500.0,-17568,-5666,High skill tech staff
23435,0,Y,Y,292500.0,-16930,-8995,High skill tech staff
23436,0,N,Y,405000.0,-15881,-4781,Laborers
23437,0,N,N,81000.0,-12812,-3389,Core staff
23438,0,N,N,157500.0,-18246,-2417,Core staff
23439,0,N,N,360000.0,-17095,-6275,Core staff
23440,0,N,Y,630000.0,-18754,-2470,Sales staff
23441,0,Y,Y,166500.0,-13545,-3840,Medicine staff
23442,0,N,Y,90000.0,-15198,-474,Low-skill Laborers
23443,0,Y,N,180000.0,-10472,-2996,Managers
23444,0,Y,Y,180000.0,-15444,-393,Secretaries
23445,0,Y,Y,315000.0,-18661,-1845,Laborers
23446,0,Y,Y,112500.0,-13896,-344,Cooking staff
23447,0,N,N,162000.0,-13607,-4032,Core staff
23448,0,N,Y,225000.0,-9183,-2054,Drivers
23449,0,Y,N,225000.0,-12769,-4114,HR staff
23450,0,N,Y,99000.0,-10633,-127,Sales staff
23451,0,N,Y,103500.0,-10961,-473,Cooking staff
23452,0,N,Y,337500.0,-21407,-3877,Accountants
23453,0,Y,N,360000.0,-16030,-2540,Drivers
23454,0,N,Y,135000.0,-10112,-3170,Laborers
23455,0,Y,Y,180000.0,-11348,-1436,Private service staff
23456,0,Y,Y,315000.0,-10847,-2712,Laborers
23457,0,Y,Y,270000.0,-19960,-5679,Accountants
23458,0,Y,Y,180000.0,-15554,-2416,Drivers
23459,0,Y,N,270000.0,-15053,-3386,Managers
23460,0,N,N,67500.0,-13280,-280,Sales staff
23461,0,Y,Y,112500.0,-18731,-4397,Laborers
23462,0,N,N,360000.0,-20354,-1823,Managers
23463,0,Y,Y,180000.0,-16949,-2687,Sales staff
23464,0,N,Y,90000.0,-12724,-2635,Core staff
23465,0,Y,Y,157500.0,-12859,-4056,Drivers
23466,0,N,N,180000.0,-14786,-972,Sales staff
23467,0,N,Y,135000.0,-17207,-2796,Sales staff
23468,0,Y,N,306000.0,-16011,-1649,Managers
23469,0,Y,N,225000.0,-20200,-1022,Accountants
23470,0,Y,Y,270000.0,-15054,-1527,High skill tech staff
23471,0,Y,N,112500.0,-14499,-2860,Accountants
23472,0,Y,N,157500.0,-10510,-2105,Accountants
23473,0,Y,Y,225000.0,-17317,-285,Drivers
23474,0,Y,N,180000.0,-11801,-2877,Drivers
23475,0,Y,N,495000.0,-10261,-235,Laborers
23476,0,Y,Y,135000.0,-14948,-8100,Laborers
23477,0,Y,Y,135000.0,-14863,-4407,Managers
23478,0,Y,Y,180000.0,-14192,-824,High skill tech staff
23479,0,Y,Y,315000.0,-13630,-4387,Core staff
23480,0,N,Y,270000.0,-20066,-3988,Private service staff
23481,0,Y,N,160200.0,-14545,-6283,Managers
23482,0,N,Y,157500.0,-12289,-1812,Core staff
23483,0,Y,Y,315000.0,-9130,-1390,Core staff
23484,0,N,Y,171000.0,-16938,-673,Laborers
23485,0,N,N,315000.0,-14679,-1282,Managers
23486,0,Y,N,225000.0,-13528,-980,Core staff
23487,0,N,N,135000.0,-10116,-880,Laborers
23488,0,N,Y,135000.0,-11567,-655,Sales staff
23489,0,N,N,180000.0,-9930,-2324,Laborers
23490,0,N,Y,180000.0,-14534,-1054,High skill tech staff
23491,0,N,Y,112500.0,-21271,-14473,High skill tech staff
23492,0,N,N,225000.0,-15355,-3999,Sales staff
23493,0,Y,Y,225000.0,-16507,-4331,Drivers
23494,0,N,N,135000.0,-15218,-2265,Managers
23495,0,Y,Y,135000.0,-16211,-1406,Laborers
23496,0,Y,Y,180000.0,-14887,-1711,Laborers
23497,0,N,Y,180000.0,-20713,-1621,Laborers
23498,0,N,Y,135000.0,-10288,-2616,Managers
23499,0,N,Y,90000.0,-10202,-2978,Laborers
23500,0,Y,Y,180000.0,-15461,-2605,Managers
23501,0,Y,Y,900000.0,-18337,-1847,Managers
23502,0,N,Y,292500.0,-19865,-9076,Drivers
23503,0,Y,Y,157500.0,-15849,-1138,Private service staff
23504,0,N,N,180000.0,-18382,-4548,Accountants
23505,0,Y,N,108000.0,-17209,-1081,Security staff
23506,0,Y,Y,202500.0,-19906,-5982,Laborers
23507,0,N,Y,144000.0,-18136,-10110,High skill tech staff
23508,0,N,Y,270000.0,-16133,-582,Sales staff
23509,0,Y,Y,247500.0,-11770,-285,Sales staff
23510,0,Y,Y,90000.0,-17532,-8044,Medicine staff
23511,0,N,N,67500.0,-16182,-2827,Cooking staff
23512,0,N,Y,180000.0,-17289,-5550,Managers
23513,0,Y,Y,315000.0,-21080,-4369,High skill tech staff
23514,0,N,Y,202500.0,-14614,-563,Laborers
23515,0,N,Y,87750.0,-19855,-893,Cleaning staff
23516,0,Y,Y,225000.0,-18868,-11954,Managers
23517,0,N,Y,157500.0,-12623,-5726,Laborers
23518,0,Y,N,112500.0,-17976,-6105,Sales staff
23519,0,Y,Y,270000.0,-13207,-1401,Low-skill Laborers
23520,0,Y,Y,90000.0,-16858,-3124,Private service staff
23521,0,Y,Y,157500.0,-20341,-6853,Laborers
23522,0,N,Y,180000.0,-16289,-3049,Sales staff
23523,0,Y,Y,126000.0,-18512,-211,Drivers
23524,0,Y,Y,157500.0,-10647,-1610,Laborers
23525,0,N,N,90000.0,-18764,-9866,Laborers
23526,0,N,N,180000.0,-15938,-8342,Medicine staff
23527,0,N,N,135000.0,-15170,-7979,High skill tech staff
23528,0,N,Y,135000.0,-14948,-4881,Laborers
23529,0,N,N,180000.0,-11687,-978,Accountants
23530,0,N,N,81000.0,-9172,-2175,Laborers
23531,0,N,Y,202500.0,-15231,-8375,High skill tech staff
23532,0,N,Y,450000.0,-20142,-3093,Core staff
23533,0,N,Y,225000.0,-12195,-2592,Managers
23534,0,N,Y,135000.0,-17207,-2796,Sales staff
23535,0,N,N,157500.0,-13739,-2896,Security staff
23536,0,N,Y,247500.0,-15302,-596,Laborers
23537,0,N,N,225000.0,-16768,-3088,Laborers
23538,0,Y,Y,225000.0,-15443,-290,Sales staff
23539,0,N,Y,225000.0,-10100,-863,Core staff
23540,0,N,N,157500.0,-11615,-2936,Sales staff
23541,0,N,N,270000.0,-13762,-1965,Medicine staff
23542,0,N,Y,382500.0,-18554,-5386,Private service staff
23543,0,N,N,135000.0,-13967,-4850,High skill tech staff
23544,0,Y,N,157500.0,-11307,-1325,Sales staff
23545,0,Y,N,166500.0,-10568,-2026,Laborers
23546,0,N,Y,247500.0,-13788,-3822,Laborers
23547,0,N,Y,72000.0,-19728,-277,Sales staff
23548,0,Y,Y,355500.0,-15220,-288,Core staff
23549,0,N,Y,337500.0,-14408,-431,Accountants
23550,0,Y,N,112500.0,-10890,-1934,Drivers
23551,0,N,N,135000.0,-15218,-2265,Managers
23552,0,N,N,135000.0,-18984,-10821,Laborers
23553,0,Y,N,112500.0,-10890,-1934,Drivers
23554,0,Y,N,225000.0,-9488,-1810,Laborers
23555,0,Y,Y,391500.0,-16995,-7264,Core staff
23556,0,Y,Y,180000.0,-13174,-2477,Managers
23557,0,Y,Y,810000.0,-17922,-3455,Security staff
23558,0,Y,N,315000.0,-13230,-3643,High skill tech staff
23559,0,Y,Y,450000.0,-19087,-4434,Managers
23560,0,N,N,225000.0,-15108,-211,Drivers
23561,0,N,N,202500.0,-13079,-2499,Managers
23562,0,N,Y,112500.0,-15171,-1508,Drivers
23563,0,N,Y,112500.0,-15925,-3332,Sales staff
23564,0,N,Y,360000.0,-10685,-1863,Managers
23565,0,Y,N,225000.0,-15441,-1976,Drivers
23566,0,Y,Y,225000.0,-11245,-3273,Laborers
23567,0,N,Y,225000.0,-17624,-686,Drivers
23568,0,Y,N,225000.0,-13411,-185,Laborers
23569,0,N,N,157500.0,-12603,-102,Sales staff
23570,0,Y,Y,315000.0,-9130,-1390,Core staff
23571,0,Y,Y,180000.0,-13174,-2477,Managers
23572,0,N,N,180000.0,-9930,-2324,Laborers
23573,0,N,N,108000.0,-8182,-1317,Cooking staff
23574,0,Y,N,261000.0,-11117,-2676,Core staff
23575,0,Y,Y,225000.0,-17915,-3366,Drivers
23576,0,N,N,202500.0,-13446,-2720,Sales staff
23577,0,N,Y,270000.0,-18114,-10121,High skill tech staff
23578,0,N,Y,270000.0,-14778,-3322,Core staff
23579,0,Y,Y,360000.0,-15344,-314,Drivers
23580,0,N,N,270000.0,-11734,-2164,High skill tech staff
23581,0,Y,Y,225000.0,-18256,-2391,Sales staff
23582,0,N,N,157500.0,-18205,-9178,Core staff
23583,0,N,Y,112500.0,-14071,-3806,Laborers
23584,0,Y,Y,315000.0,-16166,-2531,Managers
23585,0,N,N,135000.0,-16392,-2119,Core staff
23586,0,Y,Y,225000.0,-9017,-581,Sales staff
23587,0,Y,Y,72000.0,-10753,-3809,Laborers
23588,0,Y,Y,135000.0,-9303,-852,Sales staff
23589,0,Y,N,202500.0,-11270,-870,Laborers
23590,0,Y,N,315000.0,-13937,-4853,Managers
23591,0,Y,N,166500.0,-14489,-5819,Medicine staff
23592,0,N,Y,157500.0,-13361,-3258,Cooking staff
23593,0,N,Y,180000.0,-19500,-3189,Laborers
23594,0,Y,N,121500.0,-9215,-108,Laborers
23595,0,N,N,67500.0,-13891,-248,Core staff
23596,0,Y,N,337500.0,-17079,-681,Laborers
23597,0,N,Y,112500.0,-13741,-5221,Laborers
23598,0,Y,Y,180000.0,-13174,-2477,Managers
23599,0,Y,Y,162000.0,-21152,-397,Managers
23600,0,N,N,126000.0,-15872,-9019,Managers
23601,0,N,N,135000.0,-12541,-4549,Laborers
23602,0,N,Y,90000.0,-16725,-5618,Low-skill Laborers
23603,0,N,Y,180000.0,-14746,-2714,Laborers
23604,0,Y,Y,247500.0,-15771,-4003,Core staff
23605,0,N,Y,126000.0,-17551,-1196,Laborers
23606,0,N,Y,135000.0,-10112,-3170,Laborers
23607,0,Y,N,166500.0,-14489,-5819,Medicine staff
23608,0,N,Y,247500.0,-11984,-2043,Core staff
23609,0,Y,Y,225000.0,-10748,-1661,Laborers
23610,0,N,Y,270000.0,-11505,-4019,Laborers
23611,0,Y,Y,139500.0,-14355,-5557,Laborers
23612,0,N,N,112500.0,-20086,-3220,Sales staff
23613,0,N,Y,148500.0,-19826,-2888,High skill tech staff
23614,0,N,Y,135000.0,-18199,-5190,Cleaning staff
23615,0,Y,Y,225000.0,-18824,-840,Laborers
23616,0,Y,Y,207000.0,-22398,-3506,Medicine staff
23617,0,N,Y,180000.0,-21854,-764,Laborers
23618,0,N,Y,81000.0,-17163,-3258,Sales staff
23619,0,Y,N,315000.0,-13230,-3643,High skill tech staff
23620,0,Y,N,225000.0,-15243,-7260,High skill tech staff
23621,0,N,Y,202500.0,-15941,-5830,Managers
23622,0,N,Y,180000.0,-17386,-888,Laborers
23623,0,N,Y,90000.0,-19482,-2878,Laborers
23624,0,N,Y,126000.0,-12662,-1359,Sales staff
23625,0,N,Y,135000.0,-15407,-1801,Waiters/barmen staff
23626,0,N,N,67500.0,-18165,-11451,Cooking staff
23627,0,Y,Y,468000.0,-14887,-3117,Laborers
23628,0,N,N,225000.0,-9412,-959,IT staff
23629,0,Y,Y,180000.0,-16971,-1375,Cleaning staff
23630,0,N,Y,103500.0,-22466,-12870,Managers
23631,0,N,N,216000.0,-20062,-561,Cleaning staff
23632,0,N,Y,90000.0,-17708,-5555,Laborers
23633,0,Y,Y,315000.0,-12846,-164,Managers
23634,0,Y,N,360000.0,-11841,-3092,Managers
23635,0,Y,Y,270000.0,-17833,-620,Accountants
23636,0,N,Y,112500.0,-11483,-3413,High skill tech staff
23637,0,N,N,157500.0,-13739,-2896,Security staff
23638,0,N,Y,360000.0,-17106,-2849,Managers
23639,0,Y,Y,112500.0,-12078,-673,Laborers
23640,0,N,Y,337500.0,-14408,-431,Accountants
23641,0,N,N,234000.0,-13923,-2290,Drivers
23642,0,N,N,67500.0,-13891,-248,Core staff
23643,0,N,Y,675000.0,-19698,-4441,Managers
23644,0,N,Y,180000.0,-19881,-7718,Secretaries
23645,0,N,Y,180000.0,-10969,-3485,High skill tech staff
23646,0,Y,Y,157500.0,-8893,-1615,Drivers
23647,0,Y,Y,157500.0,-18750,-536,Security staff
23648,0,N,N,405000.0,-12675,-1328,Drivers
23649,0,N,Y,76500.0,-20145,-11907,Sales staff
23650,0,Y,Y,315000.0,-9130,-1390,Core staff
23651,0,N,Y,292500.0,-21016,-14018,Medicine staff
23652,0,Y,Y,157500.0,-9766,-2696,Sales staff
23653,0,N,Y,270000.0,-14778,-3322,Core staff
23654,0,N,Y,360000.0,-17106,-2849,Managers
23655,0,Y,Y,560250.0,-12987,-2330,Sales staff
23656,0,N,Y,112500.0,-14768,-2133,Core staff
23657,0,N,Y,63000.0,-14550,-2987,Sales staff
23658,0,N,Y,135000.0,-20931,-191,Security staff
23659,0,Y,Y,202500.0,-17979,-1782,Laborers
23660,0,N,N,45000.0,-11304,-3998,Medicine staff
23661,0,N,Y,135000.0,-12446,-645,Core staff
23662,0,Y,Y,157500.0,-18654,-533,Medicine staff
23663,0,Y,N,247500.0,-14095,-1526,Drivers
23664,0,N,Y,157500.0,-15031,-1436,Laborers
23665,0,Y,Y,112500.0,-10034,-1840,Medicine staff
23666,0,Y,Y,135000.0,-19322,-663,Laborers
23667,0,N,Y,292500.0,-19736,-12621,Core staff
23668,0,N,N,135000.0,-10089,-2757,Laborers
23669,0,N,Y,112500.0,-9811,-864,Core staff
23670,0,Y,N,135000.0,-14632,-437,Drivers
23671,0,N,Y,306000.0,-18927,-2978,High skill tech staff
23672,0,N,Y,126000.0,-10075,-460,Core staff
23673,0,Y,Y,216000.0,-21216,-3641,Managers
23674,0,N,N,202500.0,-11813,-3266,Sales staff
23675,0,N,Y,184500.0,-13337,-2593,Laborers
23676,0,Y,N,135000.0,-12804,-4977,Accountants
23677,0,N,Y,45000.0,-15724,-1389,Sales staff
23678,0,N,Y,202500.0,-15975,-8760,Private service staff
23679,0,Y,N,292500.0,-16310,-1401,Drivers
23680,0,N,Y,112500.0,-18090,-5570,High skill tech staff
23681,0,N,Y,112500.0,-13741,-5221,Laborers
23682,0,Y,Y,216000.0,-21216,-3641,Managers
23683,0,N,Y,90000.0,-13847,-366,Medicine staff
23684,0,Y,N,119250.0,-17542,-645,Drivers
23685,0,Y,Y,157500.0,-20341,-6853,Laborers
23686,0,N,Y,135000.0,-14185,-958,Laborers
23687,0,N,Y,292500.0,-19837,-3220,Waiters/barmen staff
23688,0,N,Y,180000.0,-19881,-7718,Secretaries
23689,0,N,Y,135000.0,-9778,-2910,Core staff
23690,0,Y,Y,270000.0,-15909,-2055,Managers
23691,0,Y,Y,180000.0,-13059,-4813,Laborers
23692,0,N,N,130500.0,-18484,-3932,High skill tech staff
23693,0,N,Y,202500.0,-13956,-5429,Laborers
23694,0,N,Y,180000.0,-13714,-3931,Private service staff
23695,0,N,Y,135000.0,-16767,-9270,Medicine staff
23696,0,N,Y,171000.0,-15111,-2019,Sales staff
23697,0,Y,N,90000.0,-19377,-103,Laborers
23698,0,N,Y,157500.0,-11868,-1220,Sales staff
23699,0,N,Y,202500.0,-21878,-7851,Cleaning staff
23700,0,Y,N,90000.0,-18472,-1661,Drivers
23701,0,N,Y,90000.0,-14960,-2865,Laborers
23702,0,N,N,270000.0,-18307,-8794,Drivers
23703,0,Y,Y,157500.0,-15851,-2317,Managers
23704,0,Y,N,261000.0,-11117,-2676,Core staff
23705,0,N,Y,112500.0,-18406,-1324,Drivers
23706,0,N,Y,157500.0,-12289,-1812,Core staff
23707,0,N,Y,193500.0,-22168,-10155,Cooking staff
23708,0,N,N,112500.0,-15964,-7591,Core staff
23709,0,Y,Y,144000.0,-13509,-1028,Laborers
23710,0,N,N,144000.0,-15743,-2052,Laborers
23711,0,N,N,90000.0,-10061,-520,High skill tech staff
23712,0,N,Y,225000.0,-17031,-642,Core staff
23713,0,N,Y,67500.0,-11126,-2087,Accountants
23714,0,Y,N,126000.0,-11978,-5206,Core staff
23715,0,N,N,135000.0,-13202,-2646,Laborers
23716,0,N,Y,270000.0,-11951,-1447,Managers
23717,0,Y,Y,157500.0,-11380,-1734,Managers
23718,0,N,N,117000.0,-13494,-1281,Sales staff
23719,0,Y,Y,292500.0,-13949,-3030,Laborers
23720,0,N,Y,202500.0,-11468,-4448,Laborers
23721,0,N,N,157500.0,-11680,-3695,Sales staff
23722,0,N,Y,103500.0,-21559,-4254,Cooking staff
23723,0,Y,Y,202500.0,-11132,-917,Laborers
23724,0,Y,N,202500.0,-11648,-4275,Core staff
23725,0,N,Y,112500.0,-8963,-1486,Core staff
23726,0,Y,N,184500.0,-13438,-4447,Core staff
23727,1,N,N,135000.0,-15104,-1699,Laborers
23728,0,N,Y,135000.0,-13589,-1649,Waiters/barmen staff
23729,0,N,N,180000.0,-19365,-243,Laborers
23730,0,Y,Y,247500.0,-14667,-1422,Sales staff
23731,0,N,N,270000.0,-16517,-991,Core staff
23732,0,N,Y,112500.0,-12849,-6273,Sales staff
23733,0,Y,N,157500.0,-19370,-2410,Laborers
23734,0,N,Y,270000.0,-15438,-2197,Secretaries
23735,0,N,Y,54000.0,-11531,-1357,Cooking staff
23736,0,N,Y,630000.0,-22001,-1539,Accountants
23737,0,N,Y,112500.0,-12675,-2178,Core staff
23738,0,Y,Y,202500.0,-15406,-1463,Drivers
23739,0,N,N,90000.0,-14964,-1524,Laborers
23740,0,N,Y,225000.0,-22646,-5283,Cleaning staff
23741,0,Y,Y,315000.0,-16314,-882,Managers
23742,0,Y,Y,270000.0,-16582,-1194,Cleaning staff
23743,0,N,N,180000.0,-10292,-3109,Core staff
23744,0,Y,Y,247500.0,-17958,-2515,Drivers
23745,0,Y,N,540000.0,-17249,-1688,Laborers
23746,0,Y,N,225000.0,-17762,-2484,Laborers
23747,0,N,Y,180000.0,-19187,-1218,Cooking staff
23748,0,Y,Y,135000.0,-15157,-8189,Laborers
23749,0,Y,N,202500.0,-16112,-6337,Managers
23750,0,N,Y,90000.0,-18130,-666,Laborers
23751,0,N,Y,270000.0,-16959,-340,High skill tech staff
23752,0,N,N,270000.0,-15611,-2958,Laborers
23753,0,N,Y,382500.0,-12116,-553,Managers
23754,0,N,N,135000.0,-13689,-1172,Sales staff
23755,0,N,Y,90000.0,-10877,-766,Laborers
23756,0,N,Y,148500.0,-12119,-1230,Managers
23757,0,Y,N,202500.0,-15328,-2578,Security staff
23758,0,N,Y,450000.0,-12238,-2187,Managers
23759,0,Y,Y,247500.0,-19046,-5618,Laborers
23760,0,N,Y,135000.0,-16728,-880,Laborers
23761,0,Y,Y,135000.0,-13474,-2894,Accountants
23762,0,N,N,193500.0,-9596,-2445,Accountants
23763,0,Y,N,180000.0,-11801,-2877,Drivers
23764,0,Y,N,225000.0,-16314,-1040,High skill tech staff
23765,0,N,Y,112500.0,-15912,-2028,Sales staff
23766,0,N,Y,202500.0,-15231,-8375,High skill tech staff
23767,0,Y,Y,225000.0,-16084,-1382,Laborers
23768,0,N,Y,423000.0,-13480,-3153,Private service staff
23769,0,N,Y,135000.0,-8231,-731,Cooking staff
23770,0,N,N,180000.0,-13619,-385,IT staff
23771,0,Y,N,157500.0,-11454,-1604,Drivers
23772,0,N,N,202500.0,-11309,-2713,Sales staff
23773,0,N,Y,144000.0,-16311,-7504,Accountants
23774,0,Y,Y,180000.0,-15161,-7140,Core staff
23775,0,Y,Y,333000.0,-11525,-1616,Managers
23776,0,N,Y,180000.0,-18520,-2101,Core staff
23777,0,Y,Y,270000.0,-17482,-2264,Sales staff
23778,0,N,N,234000.0,-21932,-10232,Laborers
23779,0,Y,Y,180000.0,-14272,-596,Drivers
23780,1,Y,N,225000.0,-12801,-4357,Laborers
23781,0,N,Y,58500.0,-14228,-5950,Core staff
23782,0,N,Y,180000.0,-10049,-1405,Sales staff
23783,0,N,N,225000.0,-16768,-3088,Laborers
23784,0,N,Y,135000.0,-11084,-2697,Managers
23785,0,N,Y,135000.0,-17439,-6853,Laborers
23786,0,Y,N,112500.0,-11583,-3407,Laborers
23787,0,N,N,180000.0,-19629,-1897,Core staff
23788,1,N,N,270000.0,-9943,-554,Managers
23789,0,Y,Y,112500.0,-17300,-1235,Drivers
23790,0,N,N,450000.0,-18826,-686,Laborers
23791,0,Y,Y,112500.0,-11157,-4083,Accountants
23792,0,Y,N,225000.0,-9479,-1143,Laborers
23793,0,N,Y,360000.0,-17965,-2775,Private service staff
23794,0,N,Y,180000.0,-11900,-731,Sales staff
23795,0,Y,N,202500.0,-19120,-3661,Drivers
23796,0,Y,N,180000.0,-10376,-126,Drivers
23797,0,N,N,180000.0,-10374,-1455,Managers
23798,0,Y,N,225000.0,-17762,-2484,Laborers
23799,0,N,N,130500.0,-15436,-3476,Sales staff
23800,0,Y,N,135000.0,-10583,-1184,Laborers
23801,0,N,Y,157500.0,-16562,-1043,Security staff
23802,0,N,Y,180000.0,-10740,-1298,Laborers
23803,0,Y,Y,157500.0,-14312,-4480,Laborers
23804,0,N,Y,292500.0,-16280,-887,Laborers
23805,0,Y,Y,225000.0,-13621,-1127,Drivers
23806,0,N,Y,90000.0,-17767,-3804,Cooking staff
23807,0,Y,N,135000.0,-14599,-2108,Medicine staff
23808,0,Y,Y,225000.0,-13718,-3694,High skill tech staff
23809,0,N,N,122400.0,-20952,-1155,Medicine staff
23810,0,Y,N,216000.0,-12344,-1254,Accountants
23811,0,N,Y,270000.0,-14197,-1389,Sales staff
23812,0,N,N,180000.0,-10940,-2483,Laborers
23813,0,N,N,270000.0,-11768,-622,Laborers
23814,0,N,Y,148500.0,-9382,-2049,Medicine staff
23815,0,N,Y,108000.0,-14028,-3277,Core staff
23816,0,N,Y,360000.0,-18577,-2441,Accountants
23817,0,N,Y,202500.0,-15929,-2879,Laborers
23818,0,N,Y,121500.0,-12863,-464,Cooking staff
23819,0,N,N,202500.0,-18281,-3596,Laborers
23820,0,N,Y,135000.0,-20542,-9422,Core staff
23821,0,Y,Y,162000.0,-17824,-1700,Managers
23822,0,N,N,202500.0,-13559,-4846,Core staff
23823,0,Y,N,450000.0,-14970,-7183,Drivers
23824,0,Y,Y,202500.0,-15598,-1659,Accountants
23825,0,N,Y,135000.0,-19924,-4822,Drivers
23826,0,N,Y,121500.0,-14866,-5992,Medicine staff
23827,0,Y,Y,324000.0,-11296,-3181,High skill tech staff
23828,0,Y,N,90000.0,-12383,-2017,Drivers
23829,0,N,Y,140400.0,-12372,-3246,Core staff
23830,0,N,Y,252000.0,-12300,-3853,Core staff
23831,0,Y,Y,315000.0,-10450,-2077,Sales staff
23832,0,N,Y,81000.0,-17926,-399,Cooking staff
23833,0,N,Y,112500.0,-16907,-429,Secretaries
23834,0,N,N,222750.0,-17835,-4663,Managers
23835,0,Y,Y,202500.0,-18752,-11906,Laborers
23836,0,Y,Y,90000.0,-17715,-6884,Medicine staff
23837,0,N,Y,283500.0,-17958,-655,Sales staff
23838,0,N,Y,121500.0,-11981,-2965,Accountants
23839,0,N,N,360000.0,-17095,-6275,Core staff
